case_id,packet_index,seed,scheme,checktype,error_mode,burst_length,error_start,error_end,error_length,error_region,packet_hex,receiver_checktype,detected,invalid_metadata,validation_time_ns
7,6,8142032,crc10,3,burst,14,27,40,14,payload,41414242434358595a595a580300002c6e646572697420696e20766e6d7471756075642177646d687520657373652063696c6c756d20646f6c6f7265000003f9,3,1,0,2062
7,7,8142032,crc10,3,burst,14,0,13,14,mac_header_boundary,40404343424259585b585b590201002c20657520667567696174206e756c6c612070617269617475722e204578636570746575722073696e74206f630000035f,2,1,1,281
7,8,8142032,crc10,3,burst,14,46,59,14,payload,41414242434358595a595a580300002c63616563617420637570696461746174206e6f6e2070726f6964656e742c2172746f7521686f2162746d716000000171,3,1,0,2129
7,9,8142032,crc10,3,burst,14,4,17,14,header_payload_boundary,41414242424259585b585b590201012d21707569206f666669636961206465736572756e74206d6f6c6c697420616e696d20696420657374206c6162000001bb,2,1,1,295
7,10,8142032,crc10,3,burst,14,17,30,14,payload,41414242434358595a595a58030000056f73746c2f0101010101010101010100000000000000000000000000000000000000000000000000000000000000032e,3,1,0,1944
7,0,8142032,crc8,4,burst,14,20,33,14,payload,41414242434358595a595a580400002c6c6f72656c21687172746c21656e6d6e732173697420616d65742c20636f6e736563746574757220616469700000003a,4,1,0,2400
7,1,8142032,crc8,4,burst,14,40,53,14,payload,41414242434358595a595a580400002c697363696e6720656c69742e2053656420646f20656975736c6e652175646c716e7321686f6269646964756e000000eb,4,1,0,1272
7,2,8142032,crc8,4,burst,14,16,29,14,payload,41414242434358595a595a580400002c75217475216d60636e736421647520646f6c6f7265206d61676e6120616c697175612e20557420656e696d200000008a,4,1,0,666
7,3,8142032,crc8,4,burst,14,9,22,14,header_payload_boundary,41414242434358595a585b590501012d6065216c686f686d2076656e69616d2c2071756973206e6f737472756420657865726369746174696f6e2075000000df,5,1,1,437
7,4,8142032,crc8,4,burst,14,40,53,14,payload,41414242434358595a595a580400002c6c6c616d636f206c61626f726973206e69736920757420616d687074687121647921646021626f6d6d6f646f0000001b,4,1,0,568
7,5,8142032,crc8,4,burst,14,20,33,14,payload,41414242434358595a595a580400002c20636f6e7264707460752f2145746872216075746520697275726520646f6c6f7220696e207265707265686500000041,4,1,0,512
7,6,8142032,crc8,4,burst,14,27,40,14,payload,41414242434358595a595a580400002c6e646572697420696e20766e6d7471756075642177646d687520657373652063696c6c756d20646f6c6f72650000004c,4,1,0,516
7,7,8142032,crc8,4,burst,14,0,13,14,mac_header_boundary,40404343424259585b585b590501002c20657520667567696174206e756c6c612070617269617475722e204578636570746575722073696e74206f63000000e0,5,1,1,235
7,8,8142032,crc8,4,burst,14,46,59,14,payload,41414242434358595a595a580400002c63616563617420637570696461746174206e6f6e2070726f6964656e742c2172746f7521686f2162746d71600000006a,4,1,0,540
7,9,8142032,crc8,4,burst,14,4,17,14,header_payload_boundary,41414242424259585b585b590501012d21707569206f666669636961206465736572756e74206d6f6c6c697420616e696d20696420657374206c616200000093,5,1,1,280
7,10,8142032,crc8,4,burst,14,17,30,14,payload,41414242434358595a595a58040000056f73746c2f01010101010101010101000000000000000000000000000000000000000000000000000000000000000092,4,1,0,583
8,0,8142033,checksum,0,burst,15,39,53,15,payload,41414242434358595a595a580000002c6c6f72656d20697073756d20646f6c6f722073697420616c64752d21626e6f7264627564757472206164697000001b65,0,1,0,3015
8,1,8142033,checksum,0,burst,15,21,35,15,payload,41414242434358595a595a580000002c697363696e6621646d68752f2152646521656e21656975736d6f642074656d706f7220696e6369646964756e000005cc,0,1,0,1036
8,2,8142033,checksum,0,burst,15,0,14,15,mac_header_boundary,40404343424259585b585b590101012c74207574206c61626f726520657420646f6c6f7265206d61676e6120616c697175612e20557420656e696d2000002c81,1,1,1,408
8,3,8142033,checksum,0,burst,15,42,56,15,payload,41414242434358595a595a580000002c6164206d696e696d2076656e69616d2c2071756973206e6f737473746521647964736268756075686e6e20750000126b,0,1,0,464
8,4,8142033,checksum,0,burst,15,29,43,15,payload,41414242434358595a595a580000002c6c6c616d636f206c61626f726972216f68726821747521606d687074697020657820656120636f6d6d6f646f00007047,0,1,0,367
8,5,8142033,checksum,0,burst,15,12,26,15,header_payload_boundary,41414242434358595a595a580101012d21626e6f7264707460752f2044756973206175746520697275726520646f6c6f7220696e207265707265686500002dc2,1,1,1,218
8,6,8142033,checksum,0,burst,15,28,42,15,payload,41414242434358595a595a580000002c6e646572697420696e20766f6d7471756075642177646d687521647373652063696c6c756d20646f6c6f726500006fcd,0,1,0,302
8,7,8142033,checksum,0,burst,15,9,23,15,header_payload_boundary,41414242434358595a585b590101012d21647421677466686174206e756c6c612070617269617475722e204578636570746575722073696e74206f6300003daf,1,1,1,229
8,8,8142033,checksum,0,burst,15,10,24,15,header_payload_boundary,41414242434358595a595b590101012d62606462607521627470696461746174206e6f6e2070726f6964656e742c2073756e7420696e2063756c70610000604b,1,1,1,191
8,9,8142033,checksum,0,burst,15,3,17,15,header_payload_boundary,41414243424259585b585b590101012d21707569206f666669636961206465736572756e74206d6f6c6c697420616e696d20696420657374206c61620000a96c,1,1,1,140
8,10,8142033,checksum,0,burst,15,0,14,15,mac_header_boundary,40404343424259585b585b59010101056f72756d2e00000000000000000000000000000000000000000000000000000000000000000000000000000000001949,1,1,1,301
8,0,8142033,crc16,1,burst,15,39,53,15,payload,41414242434358595a595a580100002c6c6f72656d20697073756d20646f6c6f722073697420616c64752d21626e6f726462756475747220616469700000b1b4,1,1,0,2571
8,1,8142033,crc16,1,burst,15,21,35,15,payload,41414242434358595a595a580100002c697363696e6621646d68752f2152646521656e21656975736d6f642074656d706f7220696e6369646964756e00007acb,1,1,0,1375
8,2,8142033,crc16,1,burst,15,0,14,15,mac_header_boundary,40404343424259585b585b590001012c74207574206c61626f726520657420646f6c6f7265206d61676e6120616c697175612e20557420656e696d200000ed13,0,1,1,460
8,3,8142033,crc16,1,burst,15,42,56,15,payload,41414242434358595a595a580100002c6164206d696e696d2076656e69616d2c2071756973206e6f737473746521647964736268756075686e6e2075000048ae,1,1,0,695
8,4,8142033,crc16,1,burst,15,29,43,15,payload,41414242434358595a595a580100002c6c6c616d636f206c61626f726972216f68726821747521606d687074697020657820656120636f6d6d6f646f0000e20f,1,1,0,637
8,5,8142033,crc16,1,burst,15,12,26,15,header_payload_boundary,41414242434358595a595a580001012d21626e6f7264707460752f2044756973206175746520697275726520646f6c6f7220696e20726570726568650000d0bc,0,1,1,256
8,6,8142033,crc16,1,burst,15,28,42,15,payload,41414242434358595a595a580100002c6e646572697420696e20766f6d7471756075642177646d687521647373652063696c6c756d20646f6c6f726500006538,1,1,0,607
8,7,8142033,crc16,1,burst,15,9,23,15,header_payload_boundary,41414242434358595a585b590001012d21647421677466686174206e756c6c612070617269617475722e204578636570746575722073696e74206f630000cc9b,0,1,1,245
8,8,8142033,crc16,1,burst,15,10,24,15,header_payload_boundary,41414242434358595a595b590001012d62606462607521627470696461746174206e6f6e2070726f6964656e742c2073756e7420696e2063756c706100004130,0,1,1,249
8,9,8142033,crc16,1,burst,15,3,17,15,header_payload_boundary,41414243424259585b585b590001012d21707569206f666669636961206465736572756e74206d6f6c6c697420616e696d20696420657374206c61620000d04a,0,1,1,255
8,10,8142033,crc16,1,burst,15,0,14,15,mac_header_boundary,40404343424259585b585b59000101056f72756d2e00000000000000000000000000000000000000000000000000000000000000000000000000000000005a25,0,1,1,280
8,0,8142033,crc32,2,burst,15,39,53,15,payload,41414242434358595a595a580200002c6c6f72656d20697073756d20646f6c6f722073697420616c64752d21626e6f72646275647574722061646970763f874d,2,1,0,5674
8,1,8142033,crc32,2,burst,15,21,35,15,payload,41414242434358595a595a580200002c697363696e6621646d68752f2152646521656e21656975736d6f642074656d706f7220696e6369646964756e9b087fc7,2,1,0,2330
8,2,8142033,crc32,2,burst,15,0,14,15,mac_header_boundary,40404343424259585b585b590301012c74207574206c61626f726520657420646f6c6f7265206d61676e6120616c697175612e20557420656e696d20c662fc45,3,1,1,487
8,3,8142033,crc32,2,burst,15,42,56,15,payload,41414242434358595a595a580200002c6164206d696e696d2076656e69616d2c2071756973206e6f737473746521647964736268756075686e6e20759bf499a8,2,1,0,1539
8,4,8142033,crc32,2,burst,15,29,43,15,payload,41414242434358595a595a580200002c6c6c616d636f206c61626f726972216f68726821747521606d687074697020657820656120636f6d6d6f646f4e30dfe5,2,1,0,1631
8,5,8142033,crc32,2,burst,15,12,26,15,header_payload_boundary,41414242434358595a595a580301012d21626e6f7264707460752f2044756973206175746520697275726520646f6c6f7220696e20726570726568652d9c5d58,3,1,1,263
8,6,8142033,crc32,2,burst,15,28,42,15,payload,41414242434358595a595a580200002c6e646572697420696e20766f6d7471756075642177646d687521647373652063696c6c756d20646f6c6f7265d2290007,2,1,0,1666
8,7,8142033,crc32,2,burst,15,9,23,15,header_payload_boundary,41414242434358595a585b590301012d21647421677466686174206e756c6c612070617269617475722e204578636570746575722073696e74206f63757d17e0,3,1,1,226
8,8,8142033,crc32,2,burst,15,10,24,15,header_payload_boundary,41414242434358595a595b590301012d62606462607521627470696461746174206e6f6e2070726f6964656e742c2073756e7420696e2063756c70610b098a80,3,1,1,241
8,9,8142033,crc32,2,burst,15,3,17,15,header_payload_boundary,41414243424259585b585b590301012d21707569206f666669636961206465736572756e74206d6f6c6c697420616e696d20696420657374206c6162f8045c5a,3,1,1,232
8,10,8142033,crc32,2,burst,15,0,14,15,mac_header_boundary,40404343424259585b585b59030101056f72756d2e000000000000000000000000000000000000000000000000000000000000000000000000000000075e72e8,3,1,1,527
8,0,8142033,crc10,3,burst,15,39,53,15,payload,41414242434358595a595a580300002c6c6f72656d20697073756d20646f6c6f722073697420616c64752d21626e6f726462756475747220616469700000026c,3,1,0,4450
8,1,8142033,crc10,3,burst,15,21,35,15,payload,41414242434358595a595a580300002c697363696e6621646d68752f2152646521656e21656975736d6f642074656d706f7220696e6369646964756e000002af,3,1,0,2602
8,2,8142033,crc10,3,burst,15,0,14,15,mac_header_boundary,40404343424259585b585b590201012c74207574206c61626f726520657420646f6c6f7265206d61676e6120616c697175612e20557420656e696d2000000030,2,1,1,593
8,3,8142033,crc10,3,burst,15,42,56,15,payload,41414242434358595a595a580300002c6164206d696e696d2076656e69616d2c2071756973206e6f737473746521647964736268756075686e6e20750000014a,3,1,0,1973
8,4,8142033,crc10,3,burst,15,29,43,15,payload,41414242434358595a595a580300002c6c6c616d636f206c61626f726972216f68726821747521606d687074697020657820656120636f6d6d6f646f000003c8,3,1,0,1656
8,5,8142033,crc10,3,burst,15,12,26,15,header_payload_boundary,41414242434358595a595a580201012d21626e6f7264707460752f2044756973206175746520697275726520646f6c6f7220696e207265707265686500000364,2,1,1,224
8,6,8142033,crc10,3,burst,15,28,42,15,payload,41414242434358595a595a580300002c6e646572697420696e20766f6d7471756075642177646d687521647373652063696c6c756d20646f6c6f7265000003f9,3,1,0,1626
8,7,8142033,crc10,3,burst,15,9,23,15,header_payload_boundary,41414242434358595a585b590201012d21647421677466686174206e756c6c612070617269617475722e204578636570746575722073696e74206f630000035f,2,1,1,186
8,8,8142033,crc10,3,burst,15,10,24,15,header_payload_boundary,41414242434358595a595b590201012d62606462607521627470696461746174206e6f6e2070726f6964656e742c2073756e7420696e2063756c706100000171,2,1,1,192
8,9,8142033,crc10,3,burst,15,3,17,15,header_payload_boundary,41414243424259585b585b590201012d21707569206f666669636961206465736572756e74206d6f6c6c697420616e696d20696420657374206c6162000001bb,2,1,1,201
8,10,8142033,crc10,3,burst,15,0,14,15,mac_header_boundary,40404343424259585b585b59020101056f72756d2e0000000000000000000000000000000000000000000000000000000000000000000000000000000000032e,2,1,1,227
8,0,8142033,crc8,4,burst,15,39,53,15,payload,41414242434358595a595a580400002c6c6f72656d20697073756d20646f6c6f722073697420616c64752d21626e6f726462756475747220616469700000003a,4,1,0,3634
8,1,8142033,crc8,4,burst,15,21,35,15,payload,41414242434358595a595a580400002c697363696e6621646d68752f2152646521656e21656975736d6f642074656d706f7220696e6369646964756e000000eb,4,1,0,1765
8,2,8142033,crc8,4,burst,15,0,14,15,mac_header_boundary,40404343424259585b585b590501012c74207574206c61626f726520657420646f6c6f7265206d61676e6120616c697175612e20557420656e696d200000008a,5,1,1,501
8,3,8142033,crc8,4,burst,15,42,56,15,payload,41414242434358595a595a580400002c6164206d696e696d2076656e69616d2c2071756973206e6f737473746521647964736268756075686e6e2075000000df,4,1,0,619
8,4,8142033,crc8,4,burst,15,29,43,15,payload,41414242434358595a595a580400002c6c6c616d636f206c61626f726972216f68726821747521606d687074697020657820656120636f6d6d6f646f0000001b,4,1,0,622
8,5,8142033,crc8,4,burst,15,12,26,15,header_payload_boundary,41414242434358595a595a580501012d21626e6f7264707460752f2044756973206175746520697275726520646f6c6f7220696e207265707265686500000041,5,1,1,214
8,6,8142033,crc8,4,burst,15,28,42,15,payload,41414242434358595a595a580400002c6e646572697420696e20766f6d7471756075642177646d687521647373652063696c6c756d20646f6c6f72650000004c,4,1,0,521
8,7,8142033,crc8,4,burst,15,9,23,15,header_payload_boundary,41414242434358595a585b590501012d21647421677466686174206e756c6c612070617269617475722e204578636570746575722073696e74206f63000000e0,5,1,1,257
8,8,8142033,crc8,4,burst,15,10,24,15,header_payload_boundary,41414242434358595a595b590501012d62606462607521627470696461746174206e6f6e2070726f6964656e742c2073756e7420696e2063756c70610000006a,5,1,1,233
8,9,8142033,crc8,4,burst,15,3,17,15,header_payload_boundary,41414243424259585b585b590501012d21707569206f666669636961206465736572756e74206d6f6c6c697420616e696d20696420657374206c616200000093,5,1,1,281
8,10,8142033,crc8,4,burst,15,0,14,15,mac_header_boundary,40404343424259585b585b59050101056f72756d2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000092,5,1,1,216
9,0,8142034,checksum,0,burst,16,43,58,16,payload,41414242434358595a595a580000002c6c6f72656d20697073756d20646f6c6f722073697420616d65742c21626e6f7264627564757473216065687000001b65,0,1,0,3779
9,1,8142034,checksum,0,burst,16,15,30,16,header_payload_boundary,41414242434358595a595a580000002d687262686f6621646d68752f2152646420646f20656975736d6f642074656d706f7220696e6369646964756e000005cc,0,1,1,713
9,2,8142034,checksum,0,burst,16,29,44,16,payload,41414242434358595a595a580000002c74207574206c61626f726520657521656e6d6e7364216c60666f6021606c697175612e20557420656e696d2000002c81,0,1,0,915
9,3,8142034,checksum,0,burst,16,34,49,16,payload,41414242434358595a595a580000002c6164206d696e696d2076656e69616d2c2071746872216f6e727573746521647964736369746174696f6e20750000126b,0,1,0,436
9,4,8142034,checksum,0,burst,16,41,56,16,payload,41414242434358595a595a580000002c6c6c616d636f206c61626f726973206e69736920757420616c687074687121647921646021626e6c6c6f646f00007047,0,1,0,381
9,5,8142034,checksum,0,burst,16,12,27,16,header_payload_boundary,41414242434358595a595a580101012d21626e6f7264707460752f2144756973206175746520697275726520646f6c6f7220696e207265707265686500002dc2,1,1,1,396
9,6,8142034,checksum,0,burst,16,19,34,16,payload,41414242434358595a595a580000002c6e646573687521686f21776e6d7471756075642076656c697420657373652063696c6c756d20646f6c6f726500006fcd,0,1,0,374
9,7,8142034,checksum,0,burst,16,15,30,16,header_payload_boundary,41414242434358595a595a580000002d21647421677466686075216f746d6d612070617269617475722e204578636570746575722073696e74206f6300003daf,0,1,1,282
9,8,8142034,checksum,0,burst,16,14,29,16,header_payload_boundary,41414242434358595a595a580000012d62606462607521627471686560756174206e6f6e2070726f6964656e742c2073756e7420696e2063756c70610000604b,0,1,1,234
9,9,8142034,checksum,0,burst,16,20,35,16,payload,41414242434358595a595a580000002c20717569216e676768626860216564726473746f74206d6f6c6c697420616e696d20696420657374206c61620000a96c,0,1,0,327
9,10,8142034,checksum,0,burst,16,30,45,16,payload,41414242434358595a595a58000000056f72756d2e00000000000000000001010101010101010101010101010101000000000000000000000000000000001949,0,1,0,861
9,0,8142034,crc16,1,burst,16,43,58,16,payload,41414242434358595a595a580100002c6c6f72656d20697073756d20646f6c6f722073697420616d65742c21626e6f726462756475747321606568700000b1b4,1,1,0,4051
9,1,8142034,crc16,1,burst,16,15,30,16,header_payload_boundary,41414242434358595a595a580100002d687262686f6621646d68752f2152646420646f20656975736d6f642074656d706f7220696e6369646964756e00007acb,1,1,1,473
9,2,8142034,crc16,1,burst,16,29,44,16,payload,41414242434358595a595a580100002c74207574206c61626f726520657521656e6d6e7364216c60666f6021606c697175612e20557420656e696d200000ed13,1,1,0,872
9,3,8142034,crc16,1,burst,16,34,49,16,payload,41414242434358595a595a580100002c6164206d696e696d2076656e69616d2c2071746872216f6e727573746521647964736369746174696f6e2075000048ae,1,1,0,1688
9,4,8142034,crc16,1,burst,16,41,56,16,payload,41414242434358595a595a580100002c6c6c616d636f206c61626f726973206e69736920757420616c687074687121647921646021626e6c6c6f646f0000e20f,1,1,0,918
9,5,8142034,crc16,1,burst,16,12,27,16,header_payload_boundary,41414242434358595a595a580001012d21626e6f7264707460752f2144756973206175746520697275726520646f6c6f7220696e20726570726568650000d0bc,0,1,1,453
9,6,8142034,crc16,1,burst,16,19,34,16,payload,41414242434358595a595a580100002c6e646573687521686f21776e6d7471756075642076656c697420657373652063696c6c756d20646f6c6f726500006538,1,1,0,742
9,7,8142034,crc16,1,burst,16,15,30,16,header_payload_boundary,41414242434358595a595a580100002d21647421677466686075216f746d6d612070617269617475722e204578636570746575722073696e74206f630000cc9b,1,1,1,264
9,8,8142034,crc16,1,burst,16,14,29,16,header_payload_boundary,41414242434358595a595a580100012d62606462607521627471686560756174206e6f6e2070726f6964656e742c2073756e7420696e2063756c706100004130,1,1,1,194
9,9,8142034,crc16,1,burst,16,20,35,16,payload,41414242434358595a595a580100002c20717569216e676768626860216564726473746f74206d6f6c6c697420616e696d20696420657374206c61620000d04a,1,1,0,671
9,10,8142034,crc16,1,burst,16,30,45,16,payload,41414242434358595a595a58010000056f72756d2e00000000000000000001010101010101010101010101010101000000000000000000000000000000005a25,1,1,0,661
9,0,8142034,crc32,2,burst,16,43,58,16,payload,41414242434358595a595a580200002c6c6f72656d20697073756d20646f6c6f722073697420616d65742c21626e6f72646275647574732160656870763f874d,2,1,0,4854
9,1,8142034,crc32,2,burst,16,15,30,16,header_payload_boundary,41414242434358595a595a580200002d687262686f6621646d68752f2152646420646f20656975736d6f642074656d706f7220696e6369646964756e9b087fc7,2,1,1,544
9,2,8142034,crc32,2,burst,16,29,44,16,payload,41414242434358595a595a580200002c74207574206c61626f726520657521656e6d6e7364216c60666f6021606c697175612e20557420656e696d20c662fc45,2,1,0,1568
9,3,8142034,crc32,2,burst,16,34,49,16,payload,41414242434358595a595a580200002c6164206d696e696d2076656e69616d2c2071746872216f6e727573746521647964736369746174696f6e20759bf499a8,2,1,0,1206
9,4,8142034,crc32,2,burst,16,41,56,16,payload,41414242434358595a595a580200002c6c6c616d636f206c61626f726973206e69736920757420616c687074687121647921646021626e6c6c6f646f4e30dfe5,2,1,0,1143
9,5,8142034,crc32,2,burst,16,12,27,16,header_payload_boundary,41414242434358595a595a580301012d21626e6f7264707460752f2144756973206175746520697275726520646f6c6f7220696e20726570726568652d9c5d58,3,1,1,202
9,6,8142034,crc32,2,burst,16,19,34,16,payload,41414242434358595a595a580200002c6e646573687521686f21776e6d7471756075642076656c697420657373652063696c6c756d20646f6c6f7265d2290007,2,1,0,1152
9,7,8142034,crc32,2,burst,16,15,30,16,header_payload_boundary,41414242434358595a595a580200002d21647421677466686075216f746d6d612070617269617475722e204578636570746575722073696e74206f63757d17e0,2,1,1,171
9,8,8142034,crc32,2,burst,16,14,29,16,header_payload_boundary,41414242434358595a595a580200012d62606462607521627471686560756174206e6f6e2070726f6964656e742c2073756e7420696e2063756c70610b098a80,2,1,1,214
9,9,8142034,crc32,2,burst,16,20,35,16,payload,41414242434358595a595a580200002c20717569216e676768626860216564726473746f74206d6f6c6c697420616e696d20696420657374206c6162f8045c5a,2,1,0,1165
9,10,8142034,crc32,2,burst,16,30,45,16,payload,41414242434358595a595a58020000056f72756d2e000000000000000000010101010101010101010101010101010000000000000000000000000000075e72e8,2,1,0,1270
9,0,8142034,crc10,3,burst,16,43,58,16,payload,41414242434358595a595a580300002c6c6f72656d20697073756d20646f6c6f722073697420616d65742c21626e6f726462756475747321606568700000026c,3,1,0,3651
9,1,8142034,crc10,3,burst,16,15,30,16,header_payload_boundary,41414242434358595a595a580300002d687262686f6621646d68752f2152646420646f20656975736d6f642074656d706f7220696e6369646964756e000002af,3,1,1,1362
9,2,8142034,crc10,3,burst,16,29,44,16,payload,41414242434358595a595a580300002c74207574206c61626f726520657521656e6d6e7364216c60666f6021606c697175612e20557420656e696d2000000030,3,1,0,2311
9,3,8142034,crc10,3,burst,16,34,49,16,payload,41414242434358595a595a580300002c6164206d696e696d2076656e69616d2c2071746872216f6e727573746521647964736369746174696f6e20750000014a,3,1,0,1985
9,4,8142034,crc10,3,burst,16,41,56,16,payload,41414242434358595a595a580300002c6c6c616d636f206c61626f726973206e69736920757420616c687074687121647921646021626e6c6c6f646f000003c8,3,1,0,3447
9,5,8142034,crc10,3,burst,16,12,27,16,header_payload_boundary,41414242434358595a595a580201012d21626e6f7264707460752f2144756973206175746520697275726520646f6c6f7220696e207265707265686500000364,2,1,1,492
9,6,8142034,crc10,3,burst,16,19,34,16,payload,41414242434358595a595a580300002c6e646573687521686f21776e6d7471756075642076656c697420657373652063696c6c756d20646f6c6f7265000003f9,3,1,0,2207
9,7,8142034,crc10,3,burst,16,15,30,16,header_payload_boundary,41414242434358595a595a580300002d21647421677466686075216f746d6d612070617269617475722e204578636570746575722073696e74206f630000035f,3,1,1,391
9,8,8142034,crc10,3,burst,16,14,29,16,header_payload_boundary,41414242434358595a595a580300012d62606462607521627471686560756174206e6f6e2070726f6964656e742c2073756e7420696e2063756c706100000171,3,1,1,1301
9,9,8142034,crc10,3,burst,16,20,35,16,payload,41414242434358595a595a580300002c20717569216e676768626860216564726473746f74206d6f6c6c697420616e696d20696420657374206c6162000001bb,3,1,0,2305
9,10,8142034,crc10,3,burst,16,30,45,16,payload,41414242434358595a595a58030000056f72756d2e0000000000000000000101010101010101010101010101010100000000000000000000000000000000032e,3,1,0,2085
9,0,8142034,crc8,4,burst,16,43,58,16,payload,41414242434358595a595a580400002c6c6f72656d20697073756d20646f6c6f722073697420616d65742c21626e6f726462756475747321606568700000003a,4,1,0,2165
9,1,8142034,crc8,4,burst,16,15,30,16,header_payload_boundary,41414242434358595a595a580400002d687262686f6621646d68752f2152646420646f20656975736d6f642074656d706f7220696e6369646964756e000000eb,4,1,1,517
9,2,8142034,crc8,4,burst,16,29,44,16,payload,41414242434358595a595a580400002c74207574206c61626f726520657521656e6d6e7364216c60666f6021606c697175612e20557420656e696d200000008a,4,1,0,673
9,3,8142034,crc8,4,burst,16,34,49,16,payload,41414242434358595a595a580400002c6164206d696e696d2076656e69616d2c2071746872216f6e727573746521647964736369746174696f6e2075000000df,4,1,0,509
9,4,8142034,crc8,4,burst,16,41,56,16,payload,41414242434358595a595a580400002c6c6c616d636f206c61626f726973206e69736920757420616c687074687121647921646021626e6c6c6f646f0000001b,4,1,0,542
9,5,8142034,crc8,4,burst,16,12,27,16,header_payload_boundary,41414242434358595a595a580501012d21626e6f7264707460752f2144756973206175746520697275726520646f6c6f7220696e207265707265686500000041,5,1,1,311
9,6,8142034,crc8,4,burst,16,19,34,16,payload,41414242434358595a595a580400002c6e646573687521686f21776e6d7471756075642076656c697420657373652063696c6c756d20646f6c6f72650000004c,4,1,0,671
9,7,8142034,crc8,4,burst,16,15,30,16,header_payload_boundary,41414242434358595a595a580400002d21647421677466686075216f746d6d612070617269617475722e204578636570746575722073696e74206f63000000e0,4,1,1,258
9,8,8142034,crc8,4,burst,16,14,29,16,header_payload_boundary,41414242434358595a595a580400012d62606462607521627471686560756174206e6f6e2070726f6964656e742c2073756e7420696e2063756c70610000006a,4,1,1,241
9,9,8142034,crc8,4,burst,16,20,35,16,payload,41414242434358595a595a580400002c20717569216e676768626860216564726473746f74206d6f6c6c697420616e696d20696420657374206c616200000093,4,1,0,534
9,10,8142034,crc8,4,burst,16,30,45,16,payload,41414242434358595a595a58040000056f72756d2e00000000000000000001010101010101010101010101010101000000000000000000000000000000000092,4,1,0,435
10,0,8142035,checksum,0,burst,17,12,28,17,header_payload_boundary,41414242434358595a595a580101012d6d6e73646c21687172746c21656f6c6f722073697420616d65742c20636f6e7365637465747572206164697000001b65,1,1,1,480
10,1,8142035,checksum,0,burst,17,40,56,17,payload,41414242434358595a595a580000002c697363696e6720656c69742e2053656420646f20656975736c6e652175646c716e7321686f6268656864756e000005cc,0,1,0,1791
10,2,8142035,checksum,0,burst,17,27,43,17,payload,41414242434358595a595a580000002c74207574206c61626f726521647521656e6d6e7364216c60666f6021616c697175612e20557420656e696d2000002c81,0,1,0,518
10,3,8142035,checksum,0,burst,17,37,53,17,payload,41414242434358595a595a580000002c6164206d696e696d2076656e69616d2c2071756973216f6e727573746521647964736268756074696f6e20750000126b,0,1,0,384
10,4,8142035,checksum,0,burst,17,23,39,17,payload,41414242434358595a595a580000002c6c6c616d636f206d60636e736872216f68726821747521606c697175697020657820656120636f6d6d6f646f00007047,0,1,0,432
10,5,8142035,checksum,0,burst,17,25,41,17,payload,41414242434358595a595a580000002c20636f6e7365717561752f2145746872216074756421687374736520646f6c6f7220696e207265707265686500002dc2,0,1,0,336
10,6,8142035,checksum,0,burst,17,4,20,17,header_payload_boundary,41414242424259585b585b590101012d6f656473687420696e20766f6c7570746174652076656c697420657373652063696c6c756d20646f6c6f726500006fcd,1,1,1,519
10,7,8142035,checksum,0,burst,17,42,58,17,payload,41414242434358595a595a580000002c20657520667567696174206e756c6c612070617269617475722e214479626471756474732172686f75216e6300003daf,0,1,0,353
10,8,8142035,checksum,0,burst,17,14,30,17,header_payload_boundary,41414242434358595a595a580000012d62606462607521627471686560756074206e6f6e2070726f6964656e742c2073756e7420696e2063756c70610000604b,0,1,1,328
10,9,8142035,checksum,0,burst,17,5,21,17,header_payload_boundary,41414242434259585b585b590101012d21707468216e666669636961206465736572756e74206d6f6c6c697420616e696d20696420657374206c61620000a96c,1,1,1,202
10,10,8142035,checksum,0,burst,17,21,37,17,payload,41414242434358595a595a58000000056f72756d2e01010101010101010101010101010101010000000000000000000000000000000000000000000000001949,0,1,0,338
10,0,8142035,crc16,1,burst,17,12,28,17,header_payload_boundary,41414242434358595a595a580001012d6d6e73646c21687172746c21656f6c6f722073697420616d65742c20636f6e736563746574757220616469700000b1b4,0,1,1,1951
10,1,8142035,crc16,1,burst,17,40,56,17,payload,41414242434358595a595a580100002c697363696e6720656c69742e2053656420646f20656975736c6e652175646c716e7321686f6268656864756e00007acb,1,1,0,1660
10,2,8142035,crc16,1,burst,17,27,43,17,payload,41414242434358595a595a580100002c74207574206c61626f726521647521656e6d6e7364216c60666f6021616c697175612e20557420656e696d200000ed13,1,1,0,516
10,3,8142035,crc16,1,burst,17,37,53,17,payload,41414242434358595a595a580100002c6164206d696e696d2076656e69616d2c2071756973216f6e727573746521647964736268756074696f6e2075000048ae,1,1,0,654
10,4,8142035,crc16,1,burst,17,23,39,17,payload,41414242434358595a595a580100002c6c6c616d636f206d60636e736872216f68726821747521606c697175697020657820656120636f6d6d6f646f0000e20f,1,1,0,502
10,5,8142035,crc16,1,burst,17,25,41,17,payload,41414242434358595a595a580100002c20636f6e7365717561752f2145746872216074756421687374736520646f6c6f7220696e20726570726568650000d0bc,1,1,0,474
10,6,8142035,crc16,1,burst,17,4,20,17,header_payload_boundary,41414242424259585b585b590001012d6f656473687420696e20766f6c7570746174652076656c697420657373652063696c6c756d20646f6c6f726500006538,0,1,1,323
